,file_name,totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,MeanIntensity,Circularity,Elongation,EulerNumber,Class
89275,subset2_negative_32739_104154.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
201357,subset4_negative_66972_138938.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
271946,subset5_negative_26904_103073.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
290956,subset7_positive_57680_115140.jpg,669.0,0.6872052960414132,29.185565874723483,34.26905829596413,30.94768310911809,0.6148897058823529,0.0,1.95357720827496,0.9411764705882352,1.0,1
220801,subset4_negative_43151_104821.jpg,8.0,0.8843384945005575,3.1915382432114616,31.125,32.25,0.6666666666666666,0.0,0.6758228726291922,0.75,1.0,0
389138,subset9_negative_67626_116477.jpg,16.0,0.8251044156868004,4.51351666838205,32.25,32.1875,0.6666666666666666,0.0,0.8497521827581123,0.6666666666666666,1.0,0
95287,subset2_positive_37053_118516.jpg,70.0,0.5831281303531748,9.440697438826296,33.65714285714286,38.68571428571428,0.8641975308641975,0.0,0.9998670612529532,1.0,1.0,1
96648,subset2_negative_82428_101297.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
336174,subset8_positive_44726_117934.jpg,190.0,0.7776906311200841,15.553633450087506,31.87894736842105,29.1,0.6597222222222222,0.0,1.331558522843586,0.8888888888888888,1.0,1
325741,subset7_positive_03198_125331.jpg,72.0,0.7981917915132748,9.574614729634384,30.819444444444446,29.902777777777782,0.6545454545454545,0.0,1.0601219653727378,0.9090909090909092,1.0,1
379772,subset9_positive_50204_103318.jpg,160.0,0.4667841474751197,14.27299292922217,34.0125,30.7375,0.7142857142857143,0.0,1.1927250563710343,0.875,1.0,1
70720,subset1_negative_84739_129902.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99898,subset2_negative_38797_129726.jpg,1764.0,0.645635592934328,47.391925018011534,35.79308390022676,27.4484126984127,0.6611694152923538,0.0,2.0796911433045917,0.7931034482758621,1.0,0
77303,subset1_negative_29132_118682.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186131,subset4_positive_47868_109615.jpg,8.0,0.5773502691896258,3.1915382432114616,32.0,31.5,0.6666666666666666,0.0,0.5831777009960409,0.75,1.0,1
344914,subset8_positive_92959_121640.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
271767,subset5_negative_16964_101089.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
12421,subset0_positive_15359_112014.jpg,22.0,0.7980471361014493,5.2925674284012265,31.772727272727273,31.59090909090909,0.7857142857142857,0.0,0.8215906780822317,0.5714285714285714,1.0,1
330866,subset7_negative_90787_105314.jpg,48.0,0.7156344689854759,7.817640190446719,33.0625,31.35416666666667,0.7619047619047619,0.0,0.9010971635055898,0.7777777777777778,1.0,0
278472,subset5_negative_98037_140515.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
115772,subset2_positive_14832_105712.jpg,81.0,0.6521723328609806,10.155412503859614,30.617283950617285,33.4320987654321,0.675,0.0,1.1452135646348631,0.8333333333333334,1.0,1
112818,subset2_negative_67131_129830.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
354207,subset8_positive_75427_102827.jpg,7.0,0.3779644730092271,2.9854106607209236,31.0,31.285714285714285,0.7777777777777778,0.0,0.5300702784881366,1.0,1.0,1
111960,subset2_negative_27422_117641.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
152242,subset3_negative_27629_101226.jpg,11.0,0.7559289460184544,3.7424103185095556,31.0,31.0,0.7333333333333333,0.0,0.6746348998939921,0.6,1.0,0
130135,subset2_negative_13746_110302.jpg,111.0,0.9963979463124898,11.888212206450687,35.93693693693694,35.37837837837838,0.15857142857142856,0.0,4.6612063227378115,0.5714285714285714,1.0,0
399366,subset9_negative_12235_121443.jpg,7.0,0.8164965809277259,2.9854106607209236,32.0,34.0,0.7777777777777778,0.0,0.5300702784881366,1.0,1.0,0
234298,subset4_positive_26314_117415.jpg,8.0,0.5773502691896258,3.1915382432114616,32.0,30.5,0.6666666666666666,0.0,0.5831777009960409,0.75,1.0,1
209100,subset4_negative_11064_117072.jpg,6.0,0.6741998624632421,2.763953195770684,31.83333333333333,31.83333333333333,0.6666666666666666,0.0,0.5168631413744181,1.0,1.0,0
182467,subset4_positive_57505_128435.jpg,21.0,0.6455692938357761,5.170882945826412,31.190476190476193,28.0,0.7,0.0,0.7912092494263541,0.8333333333333334,1.0,1
409397,subset9_negative_20823_104111.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62600,subset1_negative_58100_122521.jpg,13.0,0.5235567544468351,4.068428945128218,31.615384615384613,31.384615384615387,0.8125,0.0,0.6422005297067807,1.0,1.0,0
402444,subset9_negative_12235_121303.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
168988,subset3_negative_84591_114553.jpg,595.0,0.9244714311456016,27.524126309792685,33.81344537815126,30.502521008403363,0.3763440860215054,0.0,5.017048368036368,0.6078431372549019,0.0,0
7550,subset0_positive_19998_100212.jpg,83.0,0.5711447773109479,10.280023453913834,31.156626506024093,33.626506024096386,0.7545454545454545,0.0,0.9547409486842722,0.9090909090909092,1.0,1
354492,subset8_negative_93813_136164.jpg,1331.0,0.789130272813571,41.16651350360511,40.250939143501135,40.491359879789634,0.6278301886792453,0.0,2.3240826812314057,0.7547169811320755,-1.0,0
53706,subset1_positive_45498_117718.jpg,32.0,0.4062668514831134,6.383076486422922,31.0,33.03125,0.6530612244897959,0.0,0.9276229873542392,1.0,1.0,1
264939,subset5_negative_97218_129135.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
185367,subset4_negative_94040_138086.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98301,subset2_positive_92387_130993.jpg,757.0,0.6680084491117034,31.045810270703488,22.20079260237781,40.77014531043593,0.7114661654135338,0.0,1.2015577019265122,0.7368421052631579,1.0,1
35146,subset0_negative_96730_135112.jpg,1216.0,0.4859113127963039,39.34792607492748,15.744243421052632,27.61759868421053,0.5815399330463893,0.0,1.5831998995221324,0.8039215686274509,1.0,0
327762,subset7_negative_25932_116413.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
108756,subset2_negative_34230_125622.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
233647,subset4_negative_43151_104869.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
202,subset0_negative_56720_128193.jpg,244.0,0.9808733928275628,17.625846048215095,29.290983606557376,31.508196721311478,0.29865361077111385,0.0,3.6940188688127793,0.4418604651162791,1.0,0
153671,subset3_positive_06819_108948.jpg,79.0,0.5455497944814042,10.029253413593551,32.45569620253165,32.9240506329114,0.7181818181818181,0.0,0.9661871076814826,0.9090909090909092,1.0,1
335157,subset8_negative_06815_111032.jpg,15.0,0.7559289460184545,4.370193722368317,34.8,29.6,0.75,0.0,0.7951500375806897,0.8,1.0,0
191534,subset4_negative_73142_116032.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351385,subset8_negative_48856_130005.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2970,subset0_positive_98326_101167.jpg,61.0,0.5252784090174752,8.812923024107548,32.0,31.950819672131143,0.7530864197530864,0.0,0.8915432737134292,1.0,1.0,1
211595,subset4_negative_89059_141574.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
350626,subset8_negative_11534_107569.jpg,25.0,0.6974673682926165,5.641895835477562,32.28,31.88,0.6944444444444444,0.0,0.8650532769653659,1.0,1.0,0
336086,subset8_positive_59071_120637.jpg,755.0,0.6869783136534741,31.00477150818964,40.61456953642384,43.1841059602649,0.6675508399646329,0.0,1.8852396768187587,0.7435897435897436,1.0,1
185619,subset4_negative_34766_115207.jpg,2.0,1.0,1.5957691216057308,31.5,32.0,1.0,0.0,0.0,0.5,1.0,0
67653,subset1_positive_12456_122540.jpg,21.0,0.0,5.170882945826412,33.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
2463,subset0_negative_62523_116778.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10377,subset0_negative_50963_136578.jpg,1161.0,0.7691253956344446,38.447771215475214,28.463393626184324,17.365202411714037,0.4372881355932203,0.0,3.08041298063839,0.7627118644067796,0.0,0
93742,subset2_negative_98594_111447.jpg,175.0,0.990788223747306,14.927053303604614,25.34285714285714,16.582857142857144,0.2777777777777778,0.0,3.3156982050568358,0.5142857142857142,1.0,0
410433,subset9_positive_11437_107660.jpg,30.0,0.4509717590117594,6.180387232371032,30.36666666666667,33.63333333333333,0.8333333333333334,0.0,0.7730191561285327,1.0,1.0,1
141482,subset3_negative_61082_114489.jpg,27.0,0.924664777886886,5.863230142835039,32.592592592592595,31.37037037037037,0.75,0.0,1.138818219950946,0.4444444444444444,1.0,0
358683,subset8_positive_88203_128220.jpg,627.0,0.7060323088124122,28.254578293596012,32.508771929824555,34.25199362041467,0.4354166666666667,0.0,3.886633807477882,0.625,-1.0,1
102766,subset2_negative_61147_132999.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
413700,subset9_negative_26530_137994.jpg,146.0,0.8634092252488365,13.634257351661429,32.9041095890411,30.616438356164387,0.5703125,0.0,1.2097990479045564,1.0,1.0,0
28568,subset0_positive_60596_109447.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
229652,subset4_negative_02477_142708.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78240,subset1_negative_96098_115037.jpg,8.0,0.6123724356957945,3.1915382432114616,32.125,31.875,0.8888888888888888,0.0,0.5468022991227088,1.0,1.0,0
23662,subset0_negative_44574_101063.jpg,75.0,0.5142557423585299,9.7720502380584,32.72,32.05333333333333,0.8333333333333334,0.0,0.9117387269389888,0.9,1.0,0
105635,subset2_negative_98606_135528.jpg,980.0,0.8303268157211965,35.32385530828224,21.271428571428565,39.9030612244898,0.4653371320037986,0.0,2.076622672583818,0.7222222222222222,1.0,0
142269,subset3_negative_29969_128063.jpg,20.0,0.9187795405622852,5.046265044040321,35.5,33.0,0.8333333333333334,0.0,0.9753694702818076,0.375,1.0,0
197510,subset4_positive_00951_102946.jpg,103.0,0.8382080458435056,11.451797811161432,31.36893203883495,29.951456310679607,0.6058823529411764,0.0,1.437991075735162,0.5882352941176471,1.0,1
11074,subset0_negative_20843_137045.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
161687,subset3_negative_65567_128914.jpg,1044.0,0.7938013430423975,36.45904667847899,27.39463601532567,38.76340996168583,0.46399999999999997,0.0,2.810800273174145,0.9,1.0,0
271922,subset5_negative_80786_141649.jpg,4.0,0.7905694150420949,2.256758334191025,31.25,31.0,0.6666666666666666,0.0,0.424876091379056,0.6666666666666666,1.0,0
363633,subset8_positive_48666_120339.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4754,subset0_negative_71780_106691.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
307096,subset7_negative_01463_130820.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34796,subset0_negative_55354_120223.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
407487,subset9_negative_42176_125579.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264468,subset5_negative_94647_131101.jpg,45.0,0.9209841039517122,7.569397566060481,34.2,30.844444444444445,0.5113636363636364,0.0,1.2310748395901272,0.7272727272727273,1.0,0
208896,subset4_negative_20907_120464.jpg,130.0,0.9851508922867146,12.865501965161373,42.13076923076923,41.04615384615385,0.2457466918714556,0.0,2.7888286604861774,1.0,1.0,0
250214,subset5_negative_03031_102214.jpg,412.0,0.9617830112207802,22.903595622322865,35.737864077669904,25.412621359223298,0.3097744360902256,0.0,2.367401626897592,0.9210526315789472,1.0,0
366765,subset8_positive_15668_135758.jpg,625.0,0.9438469745168618,28.209479177387813,40.6656,24.968000000000004,0.36421911421911424,0.0,3.509569825389917,0.8863636363636364,1.0,1
78225,subset1_negative_53085_120663.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55797,subset1_positive_39556_102412.jpg,7.0,0.8164965809277259,2.9854106607209236,33.0,32.0,0.7777777777777778,0.0,0.5300702784881366,1.0,1.0,1
374661,subset8_positive_21954_128874.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38279,subset0_negative_18896_142528.jpg,3.0,0.8164965809277259,1.95441004761168,32.333333333333336,32.333333333333336,0.75,0.0,0.309207662451413,1.0,1.0,0
218420,subset4_negative_94040_138007.jpg,280.0,0.9083180048216998,18.881394877652593,36.410714285714285,22.860714285714284,0.4166666666666667,0.0,2.323927918004027,0.65625,1.0,0
408765,subset9_negative_16280_127801.jpg,6.0,0.6741998624632421,2.763953195770684,31.83333333333333,31.83333333333333,0.6666666666666666,0.0,0.5168631413744181,1.0,1.0,0
148049,subset3_positive_26588_133015.jpg,675.0,0.5118273847498039,29.3161507141752,24.014814814814816,20.395555555555557,0.6204044117647058,0.0,2.8484205883791507,0.9411764705882352,-1.0,1
257022,subset5_negative_43183_113165.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120297,subset2_negative_32478_138431.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
290026,subset7_positive_75826_106435.jpg,49.0,0.8435861683557095,7.898654169668587,32.18367346938776,30.959183673469386,0.7,0.0,1.0406521965976738,0.7,1.0,1
184477,subset4_positive_78950_122833.jpg,21.0,0.0,5.170882945826412,33.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
128080,subset2_negative_29831_120372.jpg,1501.0,0.8234450576785151,43.716502109014606,39.201865423051295,33.029980013324455,0.3782762096774194,0.0,6.793935252637155,0.96875,0.0,0
349352,subset8_positive_51928_138935.jpg,386.0,0.5931166459280497,22.16913314200113,34.44818652849741,27.406735751295336,0.6185897435897436,0.0,1.815451170173729,0.9230769230769232,1.0,1
400666,subset9_positive_82004_110635.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
399292,subset9_negative_86458_146069.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
188946,subset4_negative_55115_123745.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1488,subset0_negative_48430_113289.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
159280,subset3_positive_20766_125447.jpg,25.0,0.7645662318937382,5.641895835477562,32.44,31.32,0.7142857142857143,0.0,0.8650532769653659,0.7142857142857143,1.0,1
236186,subset4_positive_17281_104565.jpg,595.0,0.4608312943033141,27.524126309792685,37.02016806722689,26.112605042016806,0.7327586206896551,0.0,1.1137428501901532,0.9655172413793104,1.0,1
306959,subset7_positive_87559_113116.jpg,27.0,0.8829667771654659,5.863230142835039,32.074074074074076,30.51851851851852,0.675,0.0,1.0071136980836883,0.625,1.0,1
349367,subset8_positive_10592_106312.jpg,342.0,0.8246395040544744,20.867389014906145,51.7280701754386,26.859649122807017,0.3257142857142857,0.0,3.9166303910512297,0.8571428571428571,1.0,1
185462,subset4_positive_18032_101932.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
104130,subset2_positive_29286_142284.jpg,395.0,0.3368148568896749,22.426092396366986,31.843037974683547,31.564556962025318,0.6583333333333333,0.0,1.2023872646211908,0.96,1.0,1
376143,subset9_negative_60291_114883.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
228804,subset4_positive_26314_109558.jpg,12.0,0.0,3.90882009522336,31.5,31.5,0.75,0.0,0.618415324902826,1.0,1.0,1
272697,subset5_negative_84519_112724.jpg,88.0,0.9896079058936084,10.585134856802458,27.397727272727273,31.28409090909091,0.4334975369458128,0.0,3.1890234565818485,0.2413793103448276,1.0,0
74940,subset1_negative_63785_131492.jpg,565.0,0.8839685611749759,26.821266613927218,37.506194690265495,18.07433628318584,0.5255813953488372,0.0,3.12916116852818,0.5813953488372093,1.0,0
295730,subset7_positive_75826_106433.jpg,66.0,0.570185372934794,9.16699568847508,31.924242424242426,30.66666666666667,0.7333333333333333,0.0,0.915565794695762,0.9,1.0,1
26967,subset0_negative_47975_140155.jpg,221.0,0.9842373461751971,16.774562271083887,44.17647058823529,23.447963800904976,0.26435406698564595,0.0,3.3649044900757903,0.5789473684210527,1.0,0
329623,subset7_negative_34169_142405.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
351563,subset8_positive_75427_102830.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
294378,subset7_positive_57842_131367.jpg,21.0,0.0,5.170882945826412,32.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
45471,subset0_negative_18345_120794.jpg,12.0,0.8412668804818468,3.90882009522336,31.91666666666667,31.75,0.8,0.0,0.6138725863006818,0.6,1.0,0
121820,subset2_positive_65478_134692.jpg,157.0,0.5869284141861671,14.138550439257221,34.140127388535035,32.80891719745223,0.7476190476190476,0.0,1.0361462054795023,0.9333333333333332,1.0,1
79495,subset1_negative_36171_138892.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
148088,subset3_positive_26689_141544.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
295944,subset7_negative_81479_103919.jpg,17.0,0.7992577610841549,4.652426491681278,36.0,35.882352941176464,0.68,0.0,0.7997667602429291,1.0,1.0,0
275649,subset5_negative_43313_130146.jpg,57.0,0.911813208299858,8.519075891779831,31.929824561403514,31.578947368421048,0.5181818181818182,0.0,1.2397050362474558,0.9090909090909092,1.0,0
11527,subset0_positive_96730_135068.jpg,119.0,0.6035110063960284,12.309163489997376,31.97478991596639,29.394957983193283,0.7727272727272727,0.0,1.1413833589803408,0.7857142857142857,1.0,1
302703,subset7_negative_35012_130224.jpg,1113.0,0.7340232759771894,37.644596070222825,46.80592991913747,21.65947888589398,0.6656698564593302,0.0,1.7287876539205351,0.8636363636363636,1.0,0
396733,subset9_positive_96518_105613.jpg,21.0,0.0,5.170882945826412,31.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
200047,subset4_positive_94709_121665.jpg,105.0,0.5375939122696001,11.562445770562215,31.380952380952376,32.419047619047625,0.7954545454545454,0.0,0.9899846469149431,0.9166666666666666,1.0,1
43840,subset0_negative_43514_130902.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
107473,subset2_negative_60568_122666.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
285771,subset5_positive_13546_110386.jpg,10.0,0.7905694150420949,3.5682482323055424,32.0,32.5,0.8333333333333334,0.0,0.6202357696493015,0.75,1.0,1
32193,subset0_negative_41831_126187.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
141351,subset3_negative_09852_118743.jpg,4.0,0.7905694150420949,2.256758334191025,31.75,32.0,0.6666666666666666,0.0,0.424876091379056,0.6666666666666666,1.0,0
72900,subset1_negative_24616_132708.jpg,347.0,0.9528209969041448,21.019374919894773,21.44956772334294,29.953890489913544,0.3442460317460317,0.0,4.770283013471387,0.4375,1.0,0
359942,subset8_negative_37212_119654.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
215218,subset4_positive_55268_115549.jpg,690.0,0.6349383558883207,29.640095915284448,26.53768115942029,21.20434782608696,0.7949308755760369,0.0,1.1117839987290306,0.9032258064516128,1.0,1
20510,subset0_negative_14231_131789.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
235286,subset4_negative_47868_104980.jpg,56.0,0.8531746512894254,8.444016491289505,30.875,31.410714285714285,0.6222222222222222,0.0,1.0790596866057194,0.9,1.0,0
372221,subset8_negative_48335_114506.jpg,19.0,0.8111794156155895,4.918490759365935,32.0,32.05263157894737,0.5428571428571428,0.0,0.8091603141756726,0.7142857142857143,1.0,0
142365,subset3_positive_48244_133732.jpg,125.0,0.5407515822223478,12.6156626101008,33.416,32.832,0.7396449704142012,0.0,1.0083799967631042,1.0,1.0,1
3677,subset0_negative_56720_128225.jpg,22.0,0.7980471361014494,5.2925674284012265,32.40909090909091,31.772727272727273,0.7857142857142857,0.0,0.8215906780822317,0.5714285714285714,1.0,0
114391,subset2_negative_61636_114248.jpg,457.0,0.8388736132060808,24.121991458915023,21.505470459518598,39.479212253829324,0.4259086672879777,0.0,4.390106763207709,0.7837837837837838,1.0,0
399308,subset9_negative_20243_112839.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32029,subset0_negative_21260_129518.jpg,14.0,0.629288982059086,4.222008245644751,30.785714285714285,32.357142857142854,0.7,0.0,0.6966924787727198,0.8,1.0,0
229257,subset4_negative_98197_113653.jpg,523.0,0.7613329899673088,25.805121233904128,27.489483747609945,44.99235181644361,0.4686379928315412,0.0,3.400882140800201,0.8611111111111112,1.0,0
188334,subset4_negative_02384_129297.jpg,19.0,0.4267542680489715,4.918490759365935,32.0,31.894736842105264,0.76,0.0,0.7811561998772539,1.0,1.0,0
375024,subset8_negative_74757_126017.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192587,subset4_negative_12644_108346.jpg,16.0,0.9397004204662812,4.51351666838205,30.5,33.0,0.5333333333333333,0.0,0.6758228726291923,0.8333333333333334,1.0,0
235756,subset4_negative_94709_139409.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
309157,subset7_positive_35012_129688.jpg,104.0,0.6532568270778304,11.507254783503187,31.82692307692308,31.278846153846153,0.6190476190476191,0.0,1.1416898305898326,0.8571428571428571,1.0,1
92894,subset2_negative_83786_127777.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
189820,subset4_negative_94040_121517.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5921,subset0_positive_47734_103153.jpg,9.0,0.0,3.3851375012865383,48.0,4.0,1.0,0.0,0.5658842421045168,1.0,1.0,1
392340,subset9_negative_98568_139281.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
318070,subset7_negative_64522_121093.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
295674,subset7_negative_90929_108950.jpg,36.0,0.9315863684941378,6.770275002573077,33.72222222222222,32.611111111111114,0.5454545454545454,0.0,1.2883652602142208,0.5454545454545454,1.0,0
192905,subset4_negative_65837_116476.jpg,8.0,0.6123724356957945,3.1915382432114616,32.125,32.125,0.8888888888888888,0.0,0.5468022991227088,1.0,1.0,0
118023,subset2_negative_19780_127348.jpg,70.0,0.7481071354490397,9.440697438826296,29.757142857142853,32.52857142857143,0.7291666666666666,0.0,0.993101581559624,0.6666666666666666,1.0,0
352269,subset8_negative_11534_107839.jpg,5.0,0.0,2.5231325220201604,32.0,32.0,0.5555555555555556,0.0,0.5092958178940652,1.0,1.0,0
271039,subset5_positive_14021_103545.jpg,40.0,0.5920232889294219,7.136496464611085,32.025,31.925,0.8163265306122449,0.0,0.8348606886188149,1.0,1.0,1
413702,subset9_positive_14069_132739.jpg,60.0,0.5570925686672535,8.740387444736633,29.966666666666665,31.316666666666666,0.6666666666666666,0.0,0.964759140742348,0.9,1.0,1
212333,subset4_positive_11282_105142.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
95999,subset2_negative_53819_103046.jpg,481.0,0.8059269422170241,24.74728714460664,26.4989604989605,40.60498960498961,0.4111111111111111,0.0,2.483998067367788,0.7692307692307693,1.0,0
255571,subset5_negative_35112_133173.jpg,2.0,1.0,1.5957691216057308,29.5,31.0,1.0,0.0,0.0,0.5,1.0,0
416699,subset9_negative_60291_115200.jpg,18.0,0.912328281376068,4.787307364817192,30.66666666666667,29.11111111111111,0.6,0.0,0.8245537665371013,0.8333333333333334,1.0,0
266447,subset5_negative_84296_127434.jpg,72.0,0.846065291544967,9.574614729634384,31.91666666666667,34.90277777777778,0.6428571428571429,0.0,1.5791305214555031,0.5714285714285714,1.0,0
25362,subset0_positive_54952_106914.jpg,21.0,0.0,5.170882945826412,32.0,32.0,0.84,0.0,0.7067603713175155,1.0,1.0,1
54494,subset1_positive_22343_125708.jpg,31.0,0.7565624899157684,6.282549314314218,31.935483870967737,33.064516129032256,0.775,0.0,0.8771635434922447,0.625,1.0,1
348416,subset8_negative_94671_113954.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
73446,subset1_negative_43476_106148.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
377675,subset9_negative_21227_125006.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50893,subset1_positive_26290_140861.jpg,547.0,0.9171141565760991,26.390567083147985,29.80804387568556,29.6636197440585,0.4246894409937888,0.0,2.756066411604184,0.4107142857142857,1.0,1
137444,subset3_negative_52285_116913.jpg,16.0,0.5773502691896258,4.51351666838205,33.0,32.5,0.8,0.0,0.6758228726291923,0.8,1.0,0
373170,subset8_negative_44726_117961.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
91294,subset2_negative_34230_125719.jpg,42.0,0.9333107589255112,7.312732791431452,31.904761904761905,31.904761904761905,0.4666666666666667,0.0,1.237480808643679,0.9,1.0,0
366502,subset8_negative_28517_140305.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
282333,subset5_positive_15800_132267.jpg,307.0,0.6885041974643982,19.770800192043193,29.96742671009772,31.846905537459282,0.7344497607655502,0.0,1.1965124847690447,0.8636363636363636,1.0,1
371864,subset8_negative_58130_135698.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
340772,subset8_positive_79503_118430.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
422470,subset9_negative_96845_119320.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
264920,subset5_positive_89377_145833.jpg,121.0,0.8241097283731391,12.412170838050637,29.975206611570247,32.66942148760331,0.6470588235294118,0.0,1.2756500334321554,0.6470588235294118,1.0,1
98655,subset2_positive_92387_130992.jpg,866.0,0.5059663472490917,33.20580439833751,42.647806004618936,22.92609699769053,0.7550130775937227,0.0,1.1066316036817194,0.8378378378378378,1.0,1
