,Unnamed: 0,Class,file_name
157267,157267,0,subset3_negative_06819_109436.jpg
356850,356850,0,subset8_negative_79830_133606.jpg
114450,114450,0,subset2_negative_96708_106080.jpg
325563,325563,0,subset7_negative_90787_105618.jpg
349490,349490,1,subset8_positive_75427_102827.jpg
78368,78368,0,subset1_negative_46335_119360.jpg
165899,165899,1,subset3_positive_81128_108100-4.jpg
304097,304097,0,subset7_negative_13755_137057.jpg
94207,94207,1,subset2_positive_63696_136017-5.jpg
162314,162314,1,subset3_positive_18292_138854-3.jpg
284560,284560,1,subset5_positive_00450_139999-5.jpg
162504,162504,1,subset3_positive_16689_114878-3.jpg
65692,65692,0,subset1_negative_42103_104470.jpg
156889,156889,0,subset3_negative_09430_117569.jpg
423302,423302,1,subset9_positive_33473_102128-2.jpg
195436,195436,1,subset4_positive_26314_117413-4.jpg
318352,318352,0,subset7_negative_87700_139022.jpg
267140,267140,0,subset5_negative_84296_127468.jpg
322789,322789,0,subset7_negative_03237_132824.jpg
298633,298633,0,subset7_negative_20611_102555.jpg
90757,90757,0,subset2_negative_69356_119300.jpg
169037,169037,0,subset3_negative_24156_138615.jpg
253855,253855,0,subset5_negative_76100_138343.jpg
153374,153374,0,subset3_negative_80130_110456.jpg
376164,376164,1,subset8_positive_35414_101178-1.jpg
87976,87976,1,subset1_positive_60014_111133-2.jpg
30070,30070,1,subset0_positive_54952_106916-3.jpg
92762,92762,0,subset2_negative_87131_116854.jpg
196590,196590,1,subset4_positive_97507_116389-3.jpg
51779,51779,0,subset1_negative_97866_112265.jpg
151481,151481,0,subset3_negative_15391_120891.jpg
252734,252734,0,subset5_negative_20957_145231.jpg
327267,327267,1,subset7_positive_57528_127128-5.jpg
11842,11842,0,subset0_negative_74565_117715.jpg
291100,291100,0,subset5_negative_03031_102150.jpg
89555,89555,1,subset1_positive_85953_134683-5.jpg
12176,12176,0,subset0_negative_51767_139160.jpg
208676,208676,1,subset4_positive_97306_129468-5.jpg
155559,155559,1,subset3_positive_97985_105190-3.jpg
392935,392935,1,subset9_positive_87015_146813-0.jpg
186455,186455,1,subset4_positive_87176_117580-2.jpg
257041,257041,0,subset5_negative_80786_141589.jpg
402096,402096,1,subset9_positive_65701_131495-5.jpg
352592,352592,0,subset8_negative_59233_112075.jpg
259215,259215,0,subset5_negative_63325_121366.jpg
20274,20274,0,subset0_negative_76543_108545.jpg
270698,270698,1,subset5_positive_58588_117909-0.jpg
319674,319674,0,subset7_negative_13394_134145.jpg
353367,353367,0,subset8_negative_80114_141689.jpg
326004,326004,0,subset7_negative_77950_104831.jpg
77418,77418,1,subset1_positive_55143_111502.jpg
259834,259834,0,subset5_negative_49228_116457.jpg
83902,83902,1,subset1_positive_55143_111501-2.jpg
176209,176209,0,subset3_negative_20378_115886.jpg
54470,54470,1,subset1_positive_42103_103937-3.jpg
88533,88533,1,subset1_positive_12456_122541-5.jpg
231162,231162,1,subset4_positive_02384_115899.jpg
300678,300678,1,subset7_positive_57842_131367-0.jpg
189788,189788,0,subset4_negative_73142_130048.jpg
429813,429813,0,subset9_negative_44455_127148.jpg
99058,99058,0,subset2_negative_98594_111411.jpg
330800,330800,0,subset7_negative_46474_136234.jpg
420516,420516,0,subset9_negative_46707_120865.jpg
102683,102683,1,subset2_positive_14832_105710.jpg
128791,128791,1,subset2_positive_53819_102920-4.jpg
264863,264863,0,subset5_negative_55680_134783.jpg
57494,57494,1,subset1_positive_31276_112344-3.jpg
362999,362999,0,subset8_negative_44726_118035.jpg
158218,158218,1,subset3_positive_15391_120781-1.jpg
393419,393419,0,subset9_negative_91202_105307.jpg
223702,223702,0,subset4_negative_45782_134547.jpg
159653,159653,0,subset3_negative_91756_112263.jpg
348457,348457,1,subset8_positive_48666_120337-1.jpg
197670,197670,1,subset4_positive_25757_141288.jpg
388709,388709,0,subset9_negative_88402_132550.jpg
118403,118403,1,subset2_positive_13632_127952-5.jpg
205854,205854,1,subset4_positive_02477_142417-2.jpg
53719,53719,1,subset1_positive_99234_100637-0.jpg
362818,362818,0,subset8_negative_46898_108661.jpg
158401,158401,0,subset3_negative_91582_135344.jpg
315861,315861,0,subset7_negative_39150_140989.jpg
52711,52711,1,subset1_positive_45498_117719-4.jpg
217618,217618,0,subset4_negative_94040_137887.jpg
343680,343680,0,subset8_negative_45994_132157.jpg
48263,48263,1,subset1_positive_39027_102710.jpg
44767,44767,0,subset0_negative_03732_115942.jpg
62929,62929,1,subset1_positive_95147_114154-0.jpg
385392,385392,0,subset9_negative_44455_126842.jpg
192584,192584,1,subset4_positive_39846_127011.jpg
152251,152251,1,subset3_positive_42570_129536-2.jpg
285846,285846,1,subset5_positive_45028_128437-5.jpg
256117,256117,0,subset5_negative_91305_142121.jpg
56696,56696,0,subset1_negative_85953_134823.jpg
382699,382699,1,subset8_positive_24817_118994-5.jpg
373579,373579,0,subset8_negative_55819_134479.jpg
150850,150850,0,subset3_negative_20378_115670.jpg
26594,26594,0,subset0_negative_03732_116400.jpg
171958,171958,1,subset3_positive_09852_118608-3.jpg
366466,366466,1,subset8_positive_51928_138934-2.jpg
140456,140456,1,subset3_positive_74930_130327-0.jpg
207413,207413,1,subset4_positive_59377_106372-3.jpg
39265,39265,0,subset0_negative_18668_112832.jpg
196761,196761,1,subset4_positive_55268_128042-1.jpg
307075,307075,0,subset7_negative_66345_118594.jpg
335664,335664,0,subset7_negative_07261_122692.jpg
169372,169372,0,subset3_negative_15660_103155.jpg
203258,203258,1,subset4_positive_65680_126789.jpg
105021,105021,0,subset2_negative_35891_107521.jpg
275315,275315,0,subset5_negative_87602_128354.jpg
387911,387911,0,subset9_negative_26530_138191.jpg
74195,74195,0,subset1_negative_68137_117467.jpg
423726,423726,1,subset9_positive_38633_146297-5.jpg
105416,105416,1,subset2_positive_80826_134444-5.jpg
420468,420468,1,subset9_positive_86521_121691-4.jpg
101490,101490,0,subset2_negative_15191_130256.jpg
83325,83325,0,subset1_negative_82679_107780.jpg
293876,293876,0,subset5_negative_02868_143987.jpg
45022,45022,0,subset0_negative_47718_106388.jpg
417043,417043,0,subset9_negative_96518_105939.jpg
179724,179724,1,subset4_positive_26314_109556-5.jpg
404396,404396,0,subset9_negative_95892_134592.jpg
361158,361158,1,subset8_positive_83763_126155.jpg
87797,87797,1,subset1_positive_59366_101015-3.jpg
139722,139722,0,subset3_negative_35401_138358.jpg
356869,356869,1,subset8_positive_48666_120334-4.jpg
50146,50146,1,subset1_positive_28428_130864-0.jpg
371155,371155,0,subset8_negative_02181_112742.jpg
18043,18043,0,subset0_negative_98509_144138.jpg
113735,113735,1,subset2_positive_40405_109763.jpg
135239,135239,0,subset3_negative_88500_124228.jpg
104678,104678,1,subset2_positive_65478_134692-4.jpg
322030,322030,1,subset7_positive_54230_130539-5.jpg
114259,114259,1,subset2_positive_92387_130991-4.jpg
183865,183865,1,subset4_positive_12644_103941-4.jpg
2258,2258,0,subset0_negative_21281_104733.jpg
79956,79956,1,subset1_positive_95147_114152-0.jpg
257547,257547,1,subset5_positive_22764_143068.jpg
201543,201543,0,subset4_negative_96643_131798.jpg
220139,220139,0,subset4_negative_02384_129166.jpg
262105,262105,0,subset5_negative_97516_105897.jpg
66255,66255,0,subset1_negative_96592_120966.jpg
271001,271001,0,subset5_negative_21124_123436.jpg
111345,111345,1,subset2_positive_40405_109767-1.jpg
335053,335053,1,subset7_positive_57528_127128-3.jpg
158206,158206,1,subset3_positive_58474_115075-5.jpg
392527,392527,1,subset9_positive_87015_146815.jpg
222543,222543,1,subset4_positive_94975_105382-5.jpg
303606,303606,1,subset7_positive_87559_113118.jpg
117363,117363,0,subset2_negative_05256_121371.jpg
23258,23258,1,subset0_positive_17235_124333-5.jpg
324111,324111,1,subset7_positive_77950_104822-3.jpg
147461,147461,1,subset3_positive_16689_114877-2.jpg
42098,42098,0,subset0_negative_06005_114649.jpg
279067,279067,0,subset5_negative_43183_113322.jpg
293391,293391,0,subset5_negative_34623_144189.jpg
268863,268863,0,subset5_negative_53158_136424.jpg
354835,354835,0,subset8_negative_59551_106119.jpg
40576,40576,0,subset0_negative_47734_103579.jpg
373344,373344,0,subset8_negative_59233_111726.jpg
399817,399817,1,subset9_positive_97221_139053-3.jpg
163188,163188,1,subset3_positive_18990_119281-4.jpg
53859,53859,1,subset1_positive_47886_119867-2.jpg
306524,306524,1,subset7_positive_75826_106433-4.jpg
146702,146702,1,subset3_positive_15280_118911-3.jpg
171912,171912,1,subset3_positive_24156_138460-2.jpg
46454,46454,1,subset0_positive_96730_135069-4.jpg
351895,351895,1,subset8_positive_15668_135756.jpg
101045,101045,1,subset2_positive_37053_118515-5.jpg
400149,400149,0,subset9_negative_22785_108037.jpg
91322,91322,0,subset2_negative_96708_106520.jpg
263580,263580,1,subset5_positive_27966_116059.jpg
87381,87381,0,subset1_negative_42103_104273.jpg
273865,273865,0,subset5_negative_56531_101654.jpg
27631,27631,1,subset0_positive_14231_131598-3.jpg
229992,229992,1,subset4_positive_97338_111821-0.jpg
240155,240155,0,subset4_negative_52637_112249.jpg
126555,126555,0,subset2_negative_29556_106961.jpg
313290,313290,0,subset7_negative_34991_100818.jpg
32039,32039,1,subset0_positive_19196_145228-0.jpg
413370,413370,1,subset9_positive_11437_107653-2.jpg
80469,80469,0,subset1_negative_65896_140806.jpg
390777,390777,0,subset9_negative_07064_130013.jpg
54407,54407,1,subset1_positive_12456_122542-3.jpg
415037,415037,1,subset9_positive_02207_144186-0.jpg
51294,51294,1,subset1_positive_93071_122799-1.jpg
73815,73815,0,subset1_negative_05509_136461.jpg
206433,206433,1,subset4_positive_78950_122834-5.jpg
175180,175180,0,subset3_negative_61062_112010.jpg
53595,53595,1,subset1_positive_31764_137495-1.jpg
71630,71630,0,subset1_negative_55637_130777.jpg
47636,47636,1,subset1_positive_05032_109792-3.jpg
211256,211256,0,subset4_negative_97507_130203.jpg
188479,188479,0,subset4_negative_79986_143220.jpg
389955,389955,1,subset9_positive_44411_100763-1.jpg
71815,71815,1,subset1_positive_48288_135510-5.jpg
258324,258324,0,subset5_negative_16964_100899.jpg
335515,335515,1,subset7_positive_57224_125043-2.jpg
127752,127752,1,subset2_positive_26125_113420-4.jpg
406022,406022,0,subset9_negative_86521_122109.jpg
189038,189038,1,subset4_positive_51938_113885.jpg
82731,82731,1,subset1_positive_00418_135641-2.jpg
144315,144315,0,subset3_negative_58859_140358.jpg
233537,233537,0,subset4_negative_12644_108512.jpg
366455,366455,1,subset8_positive_36359_139916-0.jpg
385707,385707,1,subset9_positive_87015_146813-4.jpg
336518,336518,1,subset7_positive_38704_128863-4.jpg
249187,249187,1,subset5_positive_80786_141146-2.jpg
23024,23024,0,subset0_negative_90879_133234.jpg
243744,243744,1,subset4_positive_47868_104963-3.jpg
156260,156260,1,subset3_positive_96610_101515-4.jpg
254237,254237,0,subset5_negative_53158_136287.jpg
401172,401172,1,subset9_positive_50204_103318-0.jpg
310220,310220,0,subset7_negative_73357_145128.jpg
96159,96159,0,subset2_negative_61147_133217.jpg
98646,98646,1,subset2_positive_87266_114401-1.jpg
320946,320946,1,subset7_positive_38704_128865-1.jpg
344413,344413,1,subset8_positive_35761_138041.jpg
407645,407645,1,subset9_positive_44795_133890-3.jpg
270526,270526,0,subset5_negative_34623_144334.jpg
393855,393855,1,subset9_positive_82004_110635-0.jpg
243000,243000,0,subset4_negative_94709_139269.jpg
223501,223501,1,subset4_positive_78950_122830-2.jpg
72022,72022,1,subset1_positive_95397_119532-0.jpg
99272,99272,1,subset2_positive_34230_125343-2.jpg
229330,229330,1,subset4_positive_21805_106857-3.jpg
121549,121549,0,subset2_negative_26179_136647.jpg
349691,349691,0,subset8_negative_95949_137896.jpg
356288,356288,1,subset8_positive_80114_141348-0.jpg
163815,163815,0,subset3_negative_04919_121897.jpg
120372,120372,0,subset2_negative_14604_133571.jpg
404658,404658,1,subset9_positive_88650_106459-0.jpg
293828,293828,0,subset5_negative_34053_128782.jpg
152095,152095,0,subset3_negative_81128_108307.jpg
129127,129127,1,subset2_positive_32478_138421-5.jpg
86199,86199,1,subset1_positive_31276_112345-5.jpg
214708,214708,1,subset4_positive_55750_125899-2.jpg
36262,36262,0,subset0_negative_79768_127382.jpg
379319,379319,1,subset8_positive_48666_120335-4.jpg
276425,276425,0,subset5_negative_91305_142297.jpg
102948,102948,1,subset2_positive_76160_117240-3.jpg
171997,171997,0,subset3_negative_98412_122571.jpg
265471,265471,0,subset5_negative_26904_103205.jpg
48501,48501,0,subset1_negative_12456_122648.jpg
280563,280563,0,subset5_negative_84002_139001.jpg
157468,157468,1,subset3_positive_11210_141328.jpg
239841,239841,1,subset4_positive_61877_113813-2.jpg
141489,141489,1,subset3_positive_53512_107756-2.jpg
307055,307055,1,subset7_positive_75826_106433-2.jpg
354608,354608,1,subset8_positive_75427_102831-5.jpg
112090,112090,0,subset2_negative_31524_122063.jpg
201512,201512,1,subset4_positive_78950_122831-1.jpg
425986,425986,0,subset9_negative_68094_109123.jpg
66541,66541,0,subset1_negative_22949_142360.jpg
81094,81094,1,subset1_positive_17499_114572-1.jpg
39743,39743,0,subset0_negative_18345_121050.jpg
327493,327493,0,subset7_negative_31091_127651.jpg
42902,42902,0,subset0_negative_22488_122458.jpg
68696,68696,1,subset1_positive_12456_122542-2.jpg
103509,103509,1,subset2_positive_29556_106657.jpg
294978,294978,0,subset7_negative_88562_114001.jpg
323985,323985,1,subset7_positive_25932_116324-0.jpg
90736,90736,0,subset2_negative_42958_123839.jpg
123045,123045,0,subset2_negative_65305_103717.jpg
362544,362544,1,subset8_positive_36359_139914-4.jpg
75148,75148,0,subset1_negative_33640_125220.jpg
360201,360201,0,subset8_negative_91231_116864.jpg
40016,40016,1,subset0_positive_21281_104722.jpg
428365,428365,1,subset9_positive_88402_131848-2.jpg
122436,122436,0,subset2_negative_93869_138228.jpg
196669,196669,0,subset4_negative_39846_127093.jpg
273065,273065,0,subset5_negative_00770_100237.jpg
359927,359927,0,subset8_negative_51928_139082.jpg
367369,367369,0,subset8_negative_02181_112405.jpg
19870,19870,1,subset0_positive_12111_107808.jpg
48856,48856,1,subset1_positive_00418_135642-2.jpg
119072,119072,1,subset2_positive_19780_126956-1.jpg
92173,92173,0,subset2_negative_26179_136635.jpg
298072,298072,0,subset7_negative_28616_102925.jpg
335937,335937,0,subset7_negative_17588_144657.jpg
131094,131094,0,subset2_negative_21075_139759.jpg
321450,321450,0,subset7_negative_25649_108640.jpg
71924,71924,1,subset1_positive_45498_117717-2.jpg
110795,110795,0,subset2_negative_93869_137849.jpg
161211,161211,1,subset3_positive_24156_138460.jpg
4367,4367,0,subset0_negative_98509_143847.jpg
231009,231009,0,subset4_negative_43151_104557.jpg
163664,163664,1,subset3_positive_26588_133018-0.jpg
347470,347470,1,subset8_positive_88203_128216-1.jpg
204723,204723,1,subset4_positive_02477_142420-4.jpg
127033,127033,1,subset2_positive_19780_126954.jpg
56430,56430,0,subset1_negative_12009_127524.jpg
171556,171556,0,subset3_negative_54574_137065.jpg
172028,172028,0,subset3_negative_18990_119534.jpg
424552,424552,1,subset9_positive_11437_107656-5.jpg
176483,176483,1,subset3_positive_18292_138853-5.jpg
821,821,1,subset0_positive_66493_145743.jpg
249655,249655,1,subset5_positive_27966_116055-0.jpg
60918,60918,1,subset1_positive_10561_103541-2.jpg
409408,409408,1,subset9_positive_88650_106463-2.jpg
394451,394451,0,subset9_negative_61822_133577.jpg
151544,151544,0,subset3_negative_28406_125074.jpg
358110,358110,0,subset8_negative_07285_132361.jpg
138114,138114,0,subset3_negative_74930_130425.jpg
32367,32367,0,subset0_negative_47663_104358.jpg
59480,59480,1,subset1_positive_12456_122543-4.jpg
10302,10302,1,subset0_positive_93273_134671-1.jpg
249973,249973,0,subset5_negative_84002_139207.jpg
401331,401331,1,subset9_positive_44795_133888-4.jpg
86621,86621,0,subset1_negative_94709_126082.jpg
270553,270553,1,subset5_positive_27966_116055.jpg
159462,159462,1,subset3_positive_35824_131223-4.jpg
1983,1983,1,subset0_positive_69037_130985-0.jpg
249838,249838,1,subset5_positive_58588_117912-3.jpg
44608,44608,0,subset0_negative_58748_115293.jpg
205699,205699,0,subset4_negative_17124_120290.jpg
281980,281980,0,subset5_negative_80786_141317.jpg
288290,288290,0,subset5_negative_45028_128583.jpg
156654,156654,1,subset3_positive_25236_117717.jpg
32511,32511,0,subset0_negative_56720_128386.jpg
176296,176296,0,subset3_negative_20084_135375.jpg
322466,322466,0,subset7_negative_28864_112513.jpg
296203,296203,0,subset7_negative_93123_123451.jpg
15203,15203,0,subset0_negative_19490_119675.jpg
71128,71128,1,subset1_positive_45498_117717-3.jpg
403976,403976,1,subset9_positive_27970_143528-3.jpg
52291,52291,1,subset1_positive_47886_119859-3.jpg
301952,301952,0,subset7_negative_13394_134819.jpg
305262,305262,0,subset7_negative_38925_139413.jpg
69511,69511,0,subset1_negative_81131_117127.jpg
36510,36510,1,subset0_positive_78441_136069-2.jpg
198845,198845,1,subset4_positive_94709_139139.jpg
222567,222567,1,subset4_positive_57505_128435-5.jpg
88435,88435,1,subset1_positive_65896_140466-0.jpg
189666,189666,0,subset4_negative_61989_106809.jpg
16725,16725,0,subset0_negative_60596_109950.jpg
40307,40307,1,subset0_positive_66493_145743-0.jpg
83362,83362,1,subset1_positive_03192_113177.jpg
198074,198074,0,subset4_negative_68219_100450.jpg
157704,157704,1,subset3_positive_25236_117717-2.jpg
89525,89525,1,subset1_positive_22350_128568.jpg
52464,52464,1,subset1_positive_12456_122541-4.jpg
22082,22082,0,subset0_negative_97097_105319.jpg
66163,66163,1,subset1_positive_60014_111131-4.jpg
13560,13560,0,subset0_negative_81056_142303.jpg
392928,392928,1,subset9_positive_31537_118925-3.jpg
362771,362771,1,subset8_positive_94671_113931-2.jpg
61687,61687,0,subset1_negative_53085_120781.jpg
24273,24273,1,subset0_positive_56843_130013.jpg
135267,135267,1,subset3_positive_74930_130330.jpg
394935,394935,0,subset9_negative_14069_133011.jpg
199235,199235,1,subset4_positive_43898_103782-0.jpg
96240,96240,1,subset2_positive_97832_127373-2.jpg
182386,182386,0,subset4_negative_65837_108503.jpg
377097,377097,0,subset8_negative_93813_136888.jpg
238662,238662,1,subset4_positive_66972_121660.jpg
263394,263394,0,subset5_negative_89377_146149.jpg
178487,178487,1,subset4_positive_94207_110612.jpg
352114,352114,0,subset8_negative_91231_117169.jpg
79860,79860,0,subset1_negative_45498_117951.jpg
369240,369240,0,subset8_negative_79503_118721.jpg
373680,373680,0,subset8_negative_45994_131709.jpg
272301,272301,0,subset5_negative_38609_120693.jpg
75943,75943,1,subset1_positive_55637_130378-5.jpg
334233,334233,1,subset7_positive_05732_132951-2.jpg
77712,77712,1,subset1_positive_84739_129762-5.jpg
111795,111795,0,subset2_negative_60723_105404.jpg
8439,8439,1,subset0_positive_78441_136071-0.jpg
373545,373545,0,subset8_negative_74757_125380.jpg
299515,299515,1,subset7_positive_52962_121100-2.jpg
356418,356418,0,subset8_negative_48856_130731.jpg
117132,117132,0,subset2_negative_92387_131281.jpg
310204,310204,0,subset7_negative_38704_128904.jpg
2655,2655,0,subset0_negative_19526_140618.jpg
194083,194083,0,subset4_negative_98197_113738.jpg
172557,172557,1,subset3_positive_09377_128074-4.jpg
237001,237001,1,subset4_positive_61877_113813-4.jpg
410973,410973,1,subset9_positive_88650_106459-3.jpg
6149,6149,1,subset0_positive_17235_124332.jpg
373047,373047,0,subset8_negative_59551_105516.jpg
296756,296756,1,subset7_positive_06047_100000.jpg
108680,108680,1,subset2_positive_60568_122377-5.jpg
204695,204695,1,subset4_positive_51938_125683.jpg
192547,192547,1,subset4_positive_28980_123828-4.jpg
262390,262390,1,subset5_positive_75734_133772.jpg
171301,171301,0,subset3_negative_73080_130121.jpg
388600,388600,0,subset9_negative_74324_109564.jpg
87814,87814,0,subset1_negative_45498_117952.jpg
175338,175338,1,subset3_positive_11671_104637-1.jpg
208590,208590,1,subset4_positive_55268_128048-5.jpg
37,37,1,subset0_positive_19998_100212-5.jpg
56098,56098,0,subset1_negative_26290_141267.jpg
85735,85735,0,subset1_negative_82679_108953.jpg
145323,145323,0,subset3_negative_74930_130338.jpg
264728,264728,0,subset5_negative_19348_108454.jpg
383377,383377,1,subset9_positive_65701_131494-3.jpg
156954,156954,0,subset3_negative_66720_129114.jpg
343584,343584,0,subset8_negative_59233_111945.jpg
131560,131560,1,subset2_positive_40405_109759-5.jpg
169562,169562,0,subset3_negative_53872_134332.jpg
187751,187751,0,subset4_negative_40196_136393.jpg
68735,68735,0,subset1_negative_53085_120910.jpg
239561,239561,1,subset4_positive_87176_117580-3.jpg
110703,110703,0,subset2_negative_19780_127275.jpg
66559,66559,0,subset1_negative_04825_123585.jpg
36962,36962,0,subset0_negative_55367_119241.jpg
217855,217855,0,subset4_negative_45513_122501.jpg
248272,248272,0,subset5_negative_81290_124400.jpg
324511,324511,0,subset7_negative_81479_103357.jpg
184805,184805,0,subset4_negative_81626_135158.jpg
17454,17454,1,subset0_positive_58748_115213-1.jpg
195741,195741,1,subset4_positive_17124_110681.jpg
311866,311866,0,subset7_negative_25932_116670.jpg
50993,50993,0,subset1_negative_06262_139251.jpg
316071,316071,1,subset7_positive_01463_130815-1.jpg
367467,367467,1,subset8_positive_88203_128220-4.jpg
204410,204410,1,subset4_positive_11282_105142-1.jpg
390131,390131,1,subset9_positive_81600_110676-0.jpg
413506,413506,0,subset9_negative_20243_113094.jpg
237447,237447,1,subset4_positive_00951_101286-0.jpg
19037,19037,1,subset0_positive_97097_105254-3.jpg
128187,128187,1,subset2_positive_67131_129816-1.jpg
188772,188772,1,subset4_positive_02477_124018-5.jpg
42645,42645,0,subset0_negative_44574_100914.jpg
205364,205364,0,subset4_negative_88746_115199.jpg
107090,107090,0,subset2_negative_75647_130897.jpg
142894,142894,0,subset3_negative_57753_112884.jpg
307593,307593,0,subset7_negative_77077_104721.jpg
14579,14579,1,subset0_positive_06005_114266-4.jpg
260665,260665,0,subset5_negative_91305_141806.jpg
190741,190741,1,subset4_positive_28980_123828-2.jpg
359714,359714,1,subset8_positive_59071_120637-2.jpg
16347,16347,1,subset0_positive_18345_120770-3.jpg
128666,128666,1,subset2_positive_65478_134700-1.jpg
79254,79254,0,subset1_negative_48288_135609.jpg
430531,430531,1,subset9_positive_05216_109784-4.jpg
289875,289875,0,subset5_negative_79565_106809.jpg
219945,219945,0,subset4_negative_01585_105470.jpg
86892,86892,0,subset1_negative_95147_114319.jpg
363500,363500,0,subset8_negative_35761_138294.jpg
118770,118770,0,subset2_negative_35891_107291.jpg
30838,30838,1,subset0_positive_00410_100002-5.jpg
49323,49323,0,subset1_negative_58100_122459.jpg
151055,151055,1,subset3_positive_58859_140324.jpg
295590,295590,0,subset7_negative_66345_118777.jpg
225988,225988,1,subset4_positive_97338_111821-1.jpg
265925,265925,1,subset5_positive_80992_107135-5.jpg
361429,361429,1,subset8_positive_39227_129256-5.jpg
192203,192203,0,subset4_negative_55058_101063.jpg
93867,93867,1,subset2_positive_42958_123604-1.jpg
12603,12603,0,subset0_negative_97495_121854.jpg
310843,310843,0,subset7_negative_81479_103564.jpg
198176,198176,1,subset4_positive_17281_104565-0.jpg
212072,212072,1,subset4_positive_02384_129105.jpg
245681,245681,1,subset4_positive_45468_101061-5.jpg
240122,240122,1,subset4_positive_11282_110212-3.jpg
221534,221534,0,subset4_negative_20907_137310.jpg
52415,52415,1,subset1_positive_59366_101015-1.jpg
101944,101944,1,subset2_positive_59527_120573-1.jpg
330311,330311,1,subset7_positive_57842_131366-4.jpg
94099,94099,1,subset2_positive_94518_112601-3.jpg
24032,24032,0,subset0_negative_53557_128646.jpg
139609,139609,0,subset3_negative_82371_105512.jpg
114071,114071,0,subset2_negative_13746_110632.jpg
267469,267469,1,subset5_positive_15800_132268-4.jpg
414532,414532,0,subset9_negative_67626_116416.jpg
395684,395684,1,subset9_positive_03264_112234-5.jpg
291064,291064,0,subset5_negative_09419_147009.jpg
80290,80290,0,subset1_negative_18048_135352.jpg
270097,270097,1,subset5_positive_14021_103544.jpg
134670,134670,0,subset3_negative_49169_132773.jpg
170030,170030,1,subset3_positive_24156_138455-0.jpg
386563,386563,0,subset9_negative_46446_111466.jpg
263710,263710,1,subset5_positive_21124_123407.jpg
158633,158633,0,subset3_negative_68984_120627.jpg
256443,256443,0,subset5_negative_79565_106382.jpg
12325,12325,1,subset0_positive_55354_120067-1.jpg
214677,214677,1,subset4_positive_43898_103781-1.jpg
147505,147505,0,subset3_negative_73080_130190.jpg
67382,67382,0,subset1_negative_33640_125573.jpg
249569,249569,1,subset5_positive_06008_136791-3.jpg
245531,245531,1,subset4_positive_97306_115915-4.jpg
252223,252223,0,subset5_negative_68974_104763.jpg
198082,198082,0,subset4_negative_04168_116742.jpg
310534,310534,0,subset7_negative_66345_118660.jpg
373196,373196,1,subset8_positive_06815_110867-1.jpg
152097,152097,0,subset3_negative_67533_106241.jpg
374768,374768,1,subset8_positive_62668_126493-0.jpg
222255,222255,0,subset4_negative_94083_133832.jpg
95537,95537,0,subset2_negative_14604_133650.jpg
199234,199234,0,subset4_negative_17227_138506.jpg
61663,61663,0,subset1_negative_98613_116343.jpg
227214,227214,0,subset4_negative_94040_138272.jpg
429731,429731,0,subset9_negative_46707_120426.jpg
44443,44443,1,subset0_positive_22488_122114-1.jpg
422350,422350,1,subset9_positive_82004_110636.jpg
245793,245793,1,subset4_positive_00951_102949-1.jpg
24020,24020,0,subset0_negative_98509_144168.jpg
145030,145030,1,subset3_positive_20084_135358-0.jpg
147669,147669,1,subset3_positive_85629_104057-5.jpg
286633,286633,1,subset5_positive_22764_143068-1.jpg
2589,2589,0,subset0_negative_74444_109157.jpg
230761,230761,1,subset4_positive_52637_112121-1.jpg
221298,221298,0,subset4_negative_74043_109773.jpg
353688,353688,1,subset8_positive_79503_118430-1.jpg
423850,423850,1,subset9_positive_26530_137694-0.jpg
255904,255904,1,subset5_positive_58588_117913-4.jpg
144622,144622,1,subset3_positive_63327_103626-0.jpg
75571,75571,1,subset1_positive_95147_114153-0.jpg
208945,208945,0,subset4_negative_94709_139191.jpg
46560,46560,1,subset0_positive_00410_100002.jpg
193984,193984,1,subset4_positive_94975_110741-2.jpg
100252,100252,1,subset2_positive_14832_105712-1.jpg
355010,355010,1,subset8_positive_27171_134693-5.jpg
391463,391463,0,subset9_negative_88402_131946.jpg
103774,103774,1,subset2_positive_34230_125340.jpg
331494,331494,1,subset7_positive_52962_121101-3.jpg
200713,200713,0,subset4_negative_27409_121863.jpg
74245,74245,1,subset1_positive_60014_111133.jpg
179577,179577,0,subset4_negative_17124_110898.jpg
111456,111456,0,subset2_negative_40811_103501.jpg
287519,287519,0,subset5_negative_34053_128985.jpg
243535,243535,1,subset4_positive_55750_125895-5.jpg
100329,100329,1,subset2_positive_40811_103236-1.jpg
31502,31502,0,subset0_negative_19196_145471.jpg
250574,250574,1,subset5_positive_75734_133775-5.jpg
323335,323335,0,subset7_negative_01753_117505.jpg
178424,178424,0,subset4_negative_47868_109988.jpg
324831,324831,0,subset7_negative_94937_141340.jpg
377487,377487,0,subset8_negative_98181_100025.jpg
128979,128979,1,subset2_positive_97832_127373.jpg
406950,406950,0,subset9_negative_44411_100829.jpg
75353,75353,1,subset1_positive_95147_114153-4.jpg
338534,338534,0,subset7_negative_90470_128277.jpg
228665,228665,0,subset4_negative_47868_110099.jpg
263409,263409,1,subset5_positive_80992_107135-3.jpg
271882,271882,1,subset5_positive_89377_145833-5.jpg
98926,98926,1,subset2_positive_65478_134701-2.jpg
73751,73751,0,subset1_negative_82679_108113.jpg
103485,103485,0,subset2_negative_98606_135322.jpg
169183,169183,0,subset3_negative_97985_105307.jpg
369417,369417,0,subset8_negative_74238_127436.jpg
